gnss_lat,gnss_lon,GPS ALTITUDE (m),true_velocity_kmh,GPS ACCURACY (m),GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE,timestamp,DATE (YYYY-MO-DD HH-MI-SS_SSS),acc_x,acc_y,acc_z,grav_x,grav_y,grav_z,gyro_x,gyro_y,gyro_z,MAGNETIC FIELD X (Î¼T),MAGNETIC FIELD Y (Î¼T),MAGNETIC FIELD Z (Î¼T),ORIENTATION (Azimuth) (Â°),ORIENTATION (Pitch) (Â°),ORIENTATION (Roll ) (Â°),true_velocity,gnss_status,true_lat,true_lon
52.40289388888889,-1.5122860444444446,151.23,,3,264.79,24 / 27,130822,2019-09-08 10:09:57:446,0.9533,2.0743,10.817,-0.0047,0.0222,9.8066,0.0268,0.0083,-0.0196,-2.25,-25.31,18.25,13.18,-82.9,-162.81,18.45258426966292,1.0,52.40289388888889,-1.5122860444444446
52.40289444444445,-1.5123122222222223,151.23,,3,264.79,24 / 26,130921,2019-09-08 10:09:57:545,1.401,-0.8756,10.7754,-0.0051,0.0281,9.8066,0.0343,-0.095,0.0884,-1.37,-25.31,18.94,18.18,-82.87,-161.85,18.48932584269663,1.0,52.40289444444445,-1.5123122222222223
52.402895,-1.5123384,151.23,,3,264.79,24 / 26,131021,2019-09-08 10:09:57:645,-0.2974,-0.5237,10.4268,-0.0172,-0.0056,9.8066,-0.0698,0.1061,0.023,-1.62,-25.75,19.31,16.38,-82.6,-160.57,18.52606741573034,1.0,52.402895,-1.5123384
52.40289555555556,-1.5123645777777779,151.23,,3,264.79,24 / 26,131122,2019-09-08 10:09:57:746,-0.3164,0.7468,9.5519,0.0037,0.0191,9.8066,0.1436,-0.0574,0.1222,-1.62,-25.94,18.88,17.75,-82.64,-159.43,18.562808988764047,1.0,52.40289555555556,-1.5123645777777779
52.40289611111111,-1.5123907555555556,151.23,,3,264.79,24 / 26,131221,2019-09-08 10:09:57:845,0.1285,-0.7881,10.3202,0.0071,-0.0159,9.8065,0.1321,0.031,0.0504,-1.69,-25.75,18.44,19.05,-82.59,-158.22,18.599550561797752,1.0,52.40289611111111,-1.5123907555555556
52.40289666666667,-1.5124169333333335,151.23,,3,264.79,24 / 26,131321,2019-09-08 10:09:57:945,0.5607,0.4704,10.2664,0.0081,-0.0335,9.8065,0.0511,-0.0194,-0.02,-1.56,-25.31,18.56,17.75,-82.53,-159.36,18.63629213483146,1.0,52.40289666666667,-1.5124169333333335
52.40289722222222,-1.5124431111111112,151.23,,3,264.79,24 / 26,131421,2019-09-08 10:09:58:045,0.222,1.2696,10.9421,0.0118,0.0175,9.8065,0.0975,-0.0046,0.0004,-0.75,-25.5,19.31,19.81,-82.54,-160.65,18.67303370786517,1.0,52.40289722222222,-1.5124431111111112
52.40289777777778,-1.5124692888888889,151.23,,3,264.79,24 / 26,131522,2019-09-08 10:09:58:146,0.9866,-0.6501,10.0255,0.0259,-0.011,9.8066,-0.1514,0.0291,-0.0922,-1.12,-24.44,18.69,16.46,-82.64,-163.28,18.709775280898878,1.0,52.40289777777778,-1.5124692888888889
52.40289833333333,-1.5124954666666668,151.23,,3,264.79,24 / 26,131622,2019-09-08 10:09:58:246,2.1406,0.2517,9.9692,0.0043,0.027,9.8066,-0.0811,-0.0689,0.0034,-0.81,-24.37,19.75,15.0,-82.78,-164.49,18.746516853932583,1.0,52.40289833333333,-1.5124954666666668
52.40289888888889,-1.5125216444444445,151.23,,3,264.79,24 / 26,131721,2019-09-08 10:09:58:345,1.072,0.2076,10.7812,-0.0052,0.0236,9.8066,0.2374,0.0652,0.0174,-0.87,-24.06,19.63,15.56,-82.75,-164.02,18.78325842696629,1.0,52.40289888888889,-1.5125216444444445
52.402899444444444,-1.5125478222222224,149.42,18.82,3,270.95,22 / 25,131821,2019-09-08 10:09:58:445,0.8308,-0.1439,10.9262,-0.0101,-0.0571,9.8064,0.1355,-0.0269,0.0738,-0.69,-23.56,19.63,17.16,-82.65,-162.71,18.82,1.0,52.402899444444444,-1.5125478222222224
52.4029,-1.512574,149.42,,4,270.95,22 / 25,131921,2019-09-08 10:09:58:545,0.8270000000000001,2.6684,9.8158,-0.0193,-0.0336,9.8065,-0.1362,-0.0457,0.011,-1.25,-23.75,19.19,18.0,-82.15,-162.2,18.807666666666666,1.0,52.4029,-1.512574
52.40290325842697,-1.5126002247191013,149.42,,4,270.95,22 / 25,132022,2019-09-08 10:09:58:646,0.7345,0.3478,9.873,-0.011,0.0434,9.8065,0.1918,-0.0651,0.1308,-0.94,-23.44,19.25,18.91,-82.17,-161.3,18.795333333333332,1.0,52.40290325842697,-1.5126002247191013
52.40290651685393,-1.5126264494382022,149.42,,4,270.95,22 / 25,132121,2019-09-08 10:09:58:745,0.5028,-0.0569,10.1614,-0.009,0.0232,9.8066,0.1219,0.0062,0.0382,-1.44,-23.5,19.94,21.07,-82.36,-159.39,18.783,1.0,52.40290651685393,-1.5126264494382022
52.402909775280904,-1.5126526741573034,149.42,,4,270.95,22 / 25,132221,2019-09-08 10:09:58:845,0.0131,1.0188,10.4873,-0.0088,-0.0032,9.8066,-0.0101,0.0148,-0.008,-1.44,-21.81,19.81,21.4,-82.33,-158.99,18.770666666666667,1.0,52.402909775280904,-1.5126526741573034
52.40291303370787,-1.5126788988764046,149.42,,4,270.95,22 / 25,132321,2019-09-08 10:09:58:945,0.4691,-0.1599,10.0167,-0.0042,0.0057,9.8066,0.0999,-0.0187,-0.0285,-1.12,-20.5,20.75,21.18,-82.2,-158.95,18.758333333333333,1.0,52.40291303370787,-1.5126788988764046
52.40291629213483,-1.5127051235955058,149.42,,4,270.95,22 / 25,132421,2019-09-08 10:09:59:045,0.2623,-1.0828,10.189,0.0015,-0.0717,9.8063,-0.2427,-0.0584,-0.0326,-0.75,-19.12,19.63,19.44,-81.99,-160.4,18.746,1.0,52.40291629213483,-1.5127051235955058
52.4029195505618,-1.5127313483146068,149.42,,4,270.95,22 / 25,132522,2019-09-08 10:09:59:146,0.55,1.8837,10.8351,-0.0034,-0.0358,9.8065,-0.1442,0.0644,-0.0301,-0.31,-19.06,20.0,22.82,-82.25,-160.22,18.733666666666668,1.0,52.4029195505618,-1.5127313483146068
52.40292280898877,-1.512757573033708,149.42,,4,270.95,22 / 25,132621,2019-09-08 10:09:59:245,-0.25,-0.0516,10.1405,0.0089,0.0009,9.8065,0.1449,-0.0059,-0.0559999999999999,0.13,-18.81,18.5,21.84,-82.3,-161.2,18.721333333333334,1.0,52.40292280898877,-1.512757573033708
52.402926067415734,-1.5127837977528091,149.42,,4,270.95,22 / 25,132722,2019-09-08 10:09:59:346,0.2757,0.0516,10.5036,0.0113,0.0102,9.8066,0.1832,-0.0382,-0.0102,-0.31,-19.31,18.5,20.03,-82.25,-162.79,18.709,1.0,52.402926067415734,-1.5127837977528091
52.4029293258427,-1.51281002247191,149.42,,4,270.95,23 / 25,132821,2019-09-08 10:09:59:445,0.1973,1.4579,10.1648,-0.0049,-0.012,9.8066,-0.0697,0.005,0.0258,-1.0,-20.44,18.0,16.2,-82.04,-163.23,18.696666666666665,1.0,52.4029293258427,-1.51281002247191
52.402932584269664,-1.5128362471910113,149.42,,4,270.95,23 / 25,132921,2019-09-08 10:09:59:545,-0.2656,1.3926,10.4709,-0.0081,-0.0082,9.8066,-0.0295,-0.0316,0.0476,-1.0,-21.94,17.81,17.17,-81.91,-162.72,18.684333333333335,1.0,52.402932584269664,-1.5128362471910113
52.40293584269663,-1.5128624719101125,149.42,,4,270.95,23 / 25,133021,2019-09-08 10:09:59:645,-0.8475,-0.0785,10.2859,-0.0037,0.0015,9.8066,-0.0312,0.0248,-0.0138,-1.25,-22.62,19.13,17.79,-81.9,-162.35,18.672,1.0,52.40293584269663,-1.5128624719101125
52.4029391011236,-1.5128886966292134,149.42,,4,270.95,23 / 25,133121,2019-09-08 10:09:59:745,-1.1014,0.1431,9.4776,0.0007,-0.0034,9.8066,0.0233,-0.0872,0.0386,-0.69,-22.87,19.25,18.04,-81.94,-162.12,18.659666666666666,1.0,52.4029391011236,-1.5128886966292134
52.402942359550565,-1.5129149213483146,149.42,,4,270.95,23 / 25,133221,2019-09-08 10:09:59:845,-0.2881,0.249,9.4152,-0.0011,-0.0132,9.8066,-0.0935,0.0345,-0.053,-0.19,-22.44,19.44,21.46,-81.98,-162.12,18.647333333333332,1.0,52.402942359550565,-1.5129149213483146
52.40294561797753,-1.5129411460674158,149.42,,4,270.95,23 / 25,133321,2019-09-08 10:09:59:945,0.2299,1.0681,10.1016,-0.005,-0.0107,9.8066,-0.0395,0.0046,-0.023,0.38,-22.0,19.31,21.51,-81.91,-162.11,18.635,1.0,52.40294561797753,-1.5129411460674158
52.402948876404494,-1.512967370786517,149.42,,4,270.95,23 / 25,133422,2019-09-08 10:10:00:046,0.2972,0.306,10.3725,-0.0055,0.006,9.8066,0.0055,0.0098,-0.0293,1.06,-21.69,18.19,26.28,-81.94,-161.48,18.622666666666667,1.0,52.402948876404494,-1.512967370786517
52.402952134831466,-1.512993595505618,149.42,,4,270.95,23 / 25,133521,2019-09-08 10:10:00:145,-0.6723,0.3471,10.026,-0.0018,-0.0001,9.8066,0.0882,-0.0126,0.0123,0.88,-20.81,17.44,26.56,-81.92,-161.49,18.610333333333333,1.0,52.402952134831466,-1.512993595505618
52.40295539325843,-1.5130198202247191,149.42,,4,270.95,23 / 25,133621,2019-09-08 10:10:00:245,0.2144,0.3622,10.3701,0.0138,-0.0034,9.8066,-0.0161,-0.023,0.0301,0.06,-20.62,17.5,21.0,-81.68,-162.68,18.598,1.0,52.40295539325843,-1.5130198202247191
52.402958651685395,-1.5130460449438203,149.42,,4,270.95,23 / 25,133721,2019-09-08 10:10:00:345,-0.0804,1.185,9.7894,0.0032,0.0171,9.8066,0.0506,-0.0227,0.017,-0.81,-18.69,17.69,15.65,-81.66,-163.69,18.58566666666667,1.0,52.402958651685395,-1.5130460449438203
52.40296191011236,-1.5130722696629213,149.42,,4,270.95,21 / 26,133821,2019-09-08 10:10:00:445,-0.6958,-0.9637,9.4485,0.0002,-0.0184,9.8066,-0.2445,-0.0245,-0.1475,-0.37,-18.62,18.56,19.89,-81.59,-163.16,18.573333333333334,1.0,52.40296191011236,-1.5130722696629213
52.402965168539325,-1.5130984943820225,149.42,,4,270.95,21 / 26,133922,2019-09-08 10:10:00:546,0.1022,1.606,9.8521,0.0065,-0.0215,9.8065,-0.1867,-0.027,-0.068,-0.69,-17.56,17.94,16.12,-81.85,-163.11,18.561,1.0,52.402965168539325,-1.5130984943820225
52.4029684269663,-1.5131247191011237,149.42,,4,270.95,21 / 26,134021,2019-09-08 10:10:00:645,0.0673,1.0744,10.6074,0.0056,0.0166,9.8066,0.1365,-0.0026,0.003,-0.12,-16.94,17.69,19.57,-81.96,-163.14,18.548666666666666,1.0,52.4029684269663,-1.5131247191011237
52.40297168539326,-1.5131509438202249,149.42,,4,270.95,21 / 26,134122,2019-09-08 10:10:00:746,-0.0539,0.7551,11.1081,-0.003,-0.0154,9.8065,0.0572,0.0133,0.0059,-0.31,-16.81,16.25,19.48,-81.82,-163.6,18.536333333333335,1.0,52.40297168539326,-1.5131509438202249
52.402974943820226,-1.5131771685393258,149.42,,4,270.95,21 / 26,134221,2019-09-08 10:10:00:845,-0.4614,-0.2172,10.7483,-0.0013,-0.0186,9.8066,0.061,-0.0274,0.0439,-0.81,-17.19,15.13,14.63,-81.61,-164.09,18.524,1.0,52.402974943820226,-1.5131771685393258
52.40297820224719,-1.513203393258427,149.42,,4,270.95,21 / 26,134321,2019-09-08 10:10:00:945,-0.3078,0.7736,9.4709,0.0012,-0.0159,9.8066,-0.1277,-0.0101,0.0001,-2.25,-16.87,15.75,10.33,-81.36,-164.29,18.511666666666667,1.0,52.40297820224719,-1.513203393258427
52.40298146067416,-1.5132296179775282,149.42,,4,270.95,21 / 26,134421,2019-09-08 10:10:01:045,-0.8862,1.1435,9.6829,-0.0119,0.0283,9.8066,0.0762,0.0059,0.0139,-3.0,-16.94,15.13,7.04,-81.58,-162.86,18.499333333333333,1.0,52.40298146067416,-1.5132296179775282
52.40298471910113,-1.5132558426966292,149.42,,4,270.95,21 / 26,134521,2019-09-08 10:10:01:145,-0.0226,1.3456,9.83,-0.0079,0.0118,9.8065,0.0225,0.0391,0.0017,-3.87,-16.62,15.88,4.1,-81.59,-162.52,18.487000000000002,1.0,52.40298471910113,-1.5132558426966292
52.40298797752809,-1.5132820674157303,149.42,,4,270.95,21 / 26,134622,2019-09-08 10:10:01:246,-0.9063,0.627,9.9455,0.0003,-0.0056,9.8066,-0.0064,0.04,-0.0693,-5.0,-17.06,15.44,358.61,-81.58,-162.72,18.474666666666668,1.0,52.40298797752809,-1.5132820674157303
52.40299123595506,-1.5133082921348315,149.42,,4,270.95,21 / 26,134721,2019-09-08 10:10:01:345,-0.0466,0.7674,9.7991,0.0159,-0.0085,9.8066,-0.0997,0.0186,-0.0448,-6.56,-17.37,15.31,349.43,-81.5,-163.84,18.462333333333333,1.0,52.40299123595506,-1.5133082921348315
52.40299449438203,-1.5133345168539327,149.42,,4,270.95,19 / 24,134822,2019-09-08 10:10:01:446,-0.6467,1.223,9.972,-0.0035,0.0177,9.8066,0.1217,-0.054,0.0107,-6.81,-17.81,15.19,348.35,-81.5,-164.65,18.45,1.0,52.40299449438203,-1.5133345168539327
52.40299775280899,-1.5133607415730337,149.42,,4,270.95,19 / 24,134921,2019-09-08 10:10:01:545,-1.0564,0.6332,10.8186,-0.002,0.0013,9.8065,0.0819999999999999,-0.0378,0.0137,-7.5,-18.0,16.06,350.04,-81.57,-164.73,18.43766666666667,1.0,52.40299775280899,-1.5133607415730337
52.40300101123596,-1.5133869662921349,149.42,,4,270.95,19 / 24,135022,2019-09-08 10:10:01:646,-0.1959,-0.0604,9.4421,-0.0026,0.0087,9.8066,0.0355,-0.0773,0.0318,-6.75,-18.62,16.06,349.88,-81.54,-164.77,18.425333333333334,1.0,52.40300101123596,-1.5133869662921349
52.40300426966292,-1.513413191011236,149.42,,4,270.95,19 / 24,135121,2019-09-08 10:10:01:745,-1.2722,1.7652,9.5549,-0.0116,0.0288,9.8066,0.0063,-0.0819,0.011,-5.94,-20.56,16.13,354.07,-81.5,-164.24,18.413,1.0,52.40300426966292,-1.513413191011236
52.40300752808989,-1.513439415730337,149.42,,4,270.95,19 / 24,135221,2019-09-08 10:10:01:845,-1.8841,0.8061,9.6393,0.0,-0.0024,9.8066,-0.0171,-0.0246,-0.0055,-5.25,-20.31,15.13,357.17,-81.41,-163.83,18.400666666666666,1.0,52.40300752808989,-1.513439415730337
52.40301078651686,-1.5134656404494382,149.42,,4,270.95,19 / 24,135322,2019-09-08 10:10:01:946,-1.4665,-0.9487,8.7632,0.009,-0.0116,9.8066,-0.1189,-0.0964,0.0464,-4.94,-20.19,14.31,355.62,-81.44,-163.8,18.388333333333335,1.0,52.40301078651686,-1.5134656404494382
52.40301404494382,-1.5134918651685394,149.42,,4,270.95,19 / 24,135422,2019-09-08 10:10:02:046,-1.7328,2.2908,10.0909,-0.0106,0.0316,9.8066,0.1758,-0.0659,-0.0272,-4.87,-20.12,13.44,354.38,-81.56,-163.34,18.376,1.0,52.40301404494382,-1.5134918651685394
52.40301730337079,-1.5135180898876404,149.42,,4,270.95,19 / 24,135522,2019-09-08 10:10:02:146,-1.6423,0.746,10.0758,0.009,0.0089,9.8065,0.0529,-0.0412,0.0009,-5.44,-19.69,14.06,355.85,-81.67,-163.64,18.363666666666667,1.0,52.40301730337079,-1.5135180898876404
52.40302056179775,-1.5135443146067415,149.42,,4,270.95,19 / 24,135622,2019-09-08 10:10:02:246,-0.8487,-0.0844,10.5502,0.0129,-0.0076,9.8066,0.1159,-0.0079,-0.0279999999999999,-6.06,-19.19,15.5,353.42,-81.39,-164.86,18.351333333333333,1.0,52.40302056179775,-1.5135443146067415
52.403023820224725,-1.5135705393258427,149.42,,4,270.95,19 / 24,135722,2019-09-08 10:10:02:346,-0.613,0.0337,9.8606,0.0057,-0.0182,9.8065,-0.0074,-0.0655,0.0604,-6.5,-18.37,16.19,352.82,-81.14,-165.38,18.339000000000002,1.0,52.403023820224725,-1.5135705393258427
52.40302707865169,-1.513596764044944,149.42,,4,270.95,16 / 19,135821,2019-09-08 10:10:02:445,-1.1616,-0.327,9.1963,-0.0316,0.0164,9.8066,0.2482,0.0286,-0.0234,-6.62,-18.87,16.88,351.42,-80.98,-164.71,18.326666666666668,1.0,52.40302707865169,-1.513596764044944
52.403030337078654,-1.5136229887640449,149.42,,4,270.95,16 / 19,135924,2019-09-08 10:10:02:548,-2.2016,0.1965,9.0724,0.0041,-0.0076,9.8066,0.0476,-0.1245,0.0969,-6.94,-19.69,17.13,353.06,-81.19,-163.32,18.314333333333334,1.0,52.403030337078654,-1.5136229887640449
52.40303359550562,-1.513649213483146,149.42,,4,270.95,16 / 19,136022,2019-09-08 10:10:02:646,-3.3686,2.4429,9.6119,-0.0295,0.0479,9.8064,0.0985,-0.0123,-0.0601,-6.56,-20.12,18.69,358.09,-81.47,-161.38,18.302,1.0,52.40303359550562,-1.513649213483146
52.40303685393258,-1.5136754382022473,149.42,,4,270.95,16 / 19,136121,2019-09-08 10:10:02:745,-0.5081,-1.0322,8.7655,0.0117,0.0328,9.8065,-0.0844,-0.1272,-0.0536,-6.19,-21.44,18.19,358.64,-81.4,-162.68,18.28966666666667,1.0,52.40303685393258,-1.5136754382022473
52.403040112359555,-1.5137016629213482,149.42,,4,270.95,16 / 19,136221,2019-09-08 10:10:02:845,-2.7768,-0.0876,10.2207,0.0227,-0.0173,9.8065,0.0432,-0.0186,-0.07,-6.25,-21.25,17.81,357.37,-81.44,-163.73,18.277333333333335,1.0,52.403040112359555,-1.5137016629213482
52.40304337078652,-1.5137278876404494,149.42,,4,270.95,16 / 19,136321,2019-09-08 10:10:02:945,-0.4902,1.3017,10.0267,0.0206,-0.0305,9.8065,-0.1457,-0.0331,-0.0219,-6.0,-21.5,17.94,354.47,-81.3,-166.11,18.265,1.0,52.40304337078652,-1.5137278876404494
52.403046629213485,-1.5137541123595506,149.42,,4,270.95,16 / 19,136421,2019-09-08 10:10:03:045,-0.8504,0.4547,9.273,-0.0076,0.0167,9.8065,0.1197,-0.0626,-0.0114,-5.81,-22.25,17.81,354.29,-81.41,-166.22,18.252666666666666,1.0,52.403046629213485,-1.5137541123595506
52.40304988764045,-1.5137803370786518,149.42,,4,270.95,16 / 19,136522,2019-09-08 10:10:03:146,-0.4371,1.2243,10.119,-0.0155,0.006,9.8066,-0.0771,0.0172,-0.0001,-5.12,-22.12,17.81,358.2,-81.43,-165.94,18.240333333333332,1.0,52.40304988764045,-1.5137803370786518
52.40305314606742,-1.5138065617977527,149.42,,4,270.95,16 / 19,136622,2019-09-08 10:10:03:246,-1.6675,-0.1435,10.3067,0.0007,-0.0016,9.8066,0.0464,-0.089,0.0766,-5.56,-23.25,18.44,355.12,-81.38,-165.5,18.228,1.0,52.40305314606742,-1.5138065617977527
52.403056404494386,-1.513832786516854,149.42,,4,270.95,16 / 19,136721,2019-09-08 10:10:03:345,-1.2192,0.1662,9.5503,-0.0038,-0.0184,9.8066,-0.034,-0.0567,-0.0459,-5.0,-23.25,18.19,358.62,-81.19,-165.58,18.215666666666667,1.0,52.403056404494386,-1.513832786516854
52.40305966292135,-1.5138590112359551,149.42,,4,270.95,15 / 21,136821,2019-09-08 10:10:03:445,-1.7503,0.5774,9.7517,0.0088,0.0137,9.8066,0.0748,-0.0989,0.0143,-5.37,-24.31,17.63,358.07,-81.11,-166.0,18.203333333333333,1.0,52.40305966292135,-1.5138590112359551
52.403062921348315,-1.513885235955056,149.42,,4,270.95,15 / 21,136922,2019-09-08 10:10:03:546,-0.2259,-1.1928,9.8585,-0.0123,0.0046,9.8066,0.0321,-0.0217,-0.071,-5.81,-25.5,16.44,351.03,-81.2,-166.31,18.191,1.0,52.403062921348315,-1.513885235955056
52.40306617977528,-1.5139114606741573,149.42,,4,270.95,15 / 21,137021,2019-09-08 10:10:03:645,-0.7154,-1.0509,9.8232,0.0028,0.0039,9.8066,-0.186,-0.1498,0.0508,-5.75,-25.81,15.56,351.1,-81.23,-166.19,18.17866666666667,1.0,52.40306617977528,-1.5139114606741573
52.40306943820225,-1.5139376853932585,149.42,,4,270.95,15 / 21,137122,2019-09-08 10:10:03:746,-2.0847,0.3532,10.2077,-0.0142,0.0204,9.8066,-0.0237,-0.0876,-0.005,-6.25,-25.87,14.63,349.88,-81.31,-165.76,18.166333333333334,1.0,52.40306943820225,-1.5139376853932585
52.403072696629216,-1.5139639101123596,149.42,,4,270.95,15 / 21,137222,2019-09-08 10:10:03:846,-0.5654,-0.0936,9.4446,0.0081,-0.0084,9.8066,-0.0352,-0.1732,0.0727,-6.81,-24.19,13.38,341.4,-81.19,-165.53,18.154,1.0,52.403072696629216,-1.5139639101123596
52.40307595505618,-1.5139901348314606,149.42,,4,270.95,15 / 21,137322,2019-09-08 10:10:03:946,-2.4242,-1.3039,9.6138,-0.0062,-0.0046,9.8066,0.0158,-0.0688,-0.0123,-7.06,-23.56,13.63,345.1,-81.17,-164.69,18.141666666666666,1.0,52.40307595505618,-1.5139901348314606
52.403079213483146,-1.5140163595505618,149.42,,4,270.95,15 / 21,137421,2019-09-08 10:10:04:045,-1.3398,-0.3322,9.3098,-0.0045,0.008,9.8066,-0.1299,-0.1171,-0.0111,-7.31,-22.94,14.56,348.23,-81.21,-164.13,18.129333333333335,1.0,52.403079213483146,-1.5140163595505618
52.40308247191012,-1.514042584269663,149.42,,4,270.95,15 / 21,137521,2019-09-08 10:10:04:145,-1.9127,0.0622,9.9614,-0.0058,0.0041,9.8066,-0.0128,-0.0614,-0.0483,-7.37,-21.25,15.0,349.21,-81.31,-163.59,18.117,1.0,52.40308247191012,-1.514042584269663
52.40308573033708,-1.514068808988764,149.42,,4,270.95,15 / 21,137621,2019-09-08 10:10:04:245,-1.6614,-0.4657,9.7439,-0.0002,-0.0149,9.8066,-0.0281,-0.0719,-0.0216,-8.5,-21.87,15.31,344.72,-81.24,-164.06,18.104666666666667,1.0,52.40308573033708,-1.514068808988764
52.40308898876405,-1.5140950337078651,149.42,,4,270.95,15 / 21,137721,2019-09-08 10:10:04:345,-0.5497,-0.9456,9.331,0.009,-0.0057,9.8065,-0.0357,-0.077,0.0124,-8.5,-21.62,14.88,344.77,-81.1,-163.96,18.092333333333332,1.0,52.40308898876405,-1.5140950337078651
52.40309224719101,-1.5141212584269663,149.42,,4,270.95,May-23,137822,2019-09-08 10:10:04:446,-2.2463,-0.482,10.6862,-0.0111,0.0158,9.8065,0.0904,-0.0525,-0.0197,-8.94,-23.62,16.19,343.71,-81.06,-163.48,18.080000000000002,1.0,52.40309224719101,-1.5141212584269663
52.403095505617976,-1.5141474831460673,149.42,,4,270.95,May-23,137922,2019-09-08 10:10:04:546,-1.4121,-2.6144,11.1545,0.0083,-0.0247,9.8066,0.0749,-0.1317,0.0018,-9.25,-25.56,16.88,345.02,-80.96,-163.76,18.067666666666668,1.0,52.403095505617976,-1.5141474831460673
52.40309876404495,-1.5141737078651685,149.42,,4,270.95,May-23,138021,2019-09-08 10:10:04:645,-3.285,0.1316,10.1572,-0.0073,0.025,9.8066,0.0784,-0.0589,-0.0614,-8.56,-26.06,15.75,342.2,-80.88,-164.29,18.055333333333333,1.0,52.40309876404495,-1.5141737078651685
52.40310202247191,-1.5141999325842697,149.42,,4,270.95,May-23,138122,2019-09-08 10:10:04:746,-0.985,-0.3567,10.4542,-0.0017,0.0227,9.8065,0.0745,-0.1134,-0.0112,-7.44,-26.31,15.06,346.14,-81.04,-165.32,18.043,1.0,52.40310202247191,-1.5141999325842697
52.40310528089888,-1.5142261573033708,149.42,,4,270.95,May-23,138222,2019-09-08 10:10:04:846,-1.1634,-2.1091,9.8482,0.0039,-0.0091,9.8066,0.0184,-0.0364,-0.0069999999999999,-7.44,-26.69,14.31,343.25,-80.97,-165.51,18.03066666666667,1.0,52.40310528089888,-1.5142261573033708
52.40310853932584,-1.5142523820224718,149.42,,4,270.95,May-23,138322,2019-09-08 10:10:04:946,-2.4669,-0.8902,10.2124,0.0054,-0.0212,9.8066,0.0243,-0.1217,0.0982,-7.62,-26.62,13.81,339.05,-80.9,-165.52,18.018333333333334,1.0,52.40310853932584,-1.5142523820224718
52.403111797752814,-1.514278606741573,149.42,,4,270.95,May-23,138422,2019-09-08 10:10:05:046,-1.8901,-0.5239,10.3493,0.004,-0.0094,9.8065,0.0482,-0.0963,0.0307,-7.06,-26.06,13.19,341.46,-80.84,-164.9,18.006,1.0,52.403111797752814,-1.514278606741573
52.40311505617978,-1.5143048314606742,149.42,,4,270.95,May-23,138521,2019-09-08 10:10:05:145,-1.4259,0.3196,9.6422,-0.0021,-0.0143,9.8066,-0.0248,-0.086,0.0197,-7.06,-24.81,12.69,341.88,-80.78,-164.76,17.993666666666666,1.0,52.40311505617978,-1.5143048314606742
52.40311831460674,-1.5143310561797751,149.42,,4,270.95,May-23,138621,2019-09-08 10:10:05:245,-1.4944,-0.8952,9.6253,0.0026,-0.0083,9.8066,0.0272,-0.1081,0.0932,-7.56,-24.25,13.44,338.48,-80.88,-164.41,17.981333333333335,1.0,52.40311831460674,-1.5143310561797751
52.40312157303371,-1.5143572808988763,149.42,,4,270.95,May-23,138722,2019-09-08 10:10:05:346,-0.5676,-0.6119,9.5887,-0.002,-0.0179,9.8066,0.0314,-0.0495,-0.0221,-7.87,-23.25,13.69,342.16,-80.73,-163.84,17.969,1.0,52.40312157303371,-1.5143572808988763
52.40312483146068,-1.5143835056179775,149.42,,4,270.95,May-19,138821,2019-09-08 10:10:05:445,-2.0191,-1.3272,10.4327,0.002,-0.0166,9.8066,0.0463,-0.0888,0.0544,-7.81,-22.81,13.56,342.13,-80.74,-163.86,17.956666666666667,1.0,52.40312483146068,-1.5143835056179775
52.403128089887645,-1.5144097303370787,149.42,,4,270.95,May-19,138921,2019-09-08 10:10:05:545,-1.6724,-1.3983,10.355,0.0008,-0.0016,9.8066,0.1493,-0.1192,0.0268,-7.37,-22.69,14.25,346.15,-80.57,-163.8,17.944333333333333,1.0,52.403128089887645,-1.5144097303370787
52.40313134831461,-1.5144359550561797,149.42,,4,270.95,May-19,139021,2019-09-08 10:10:05:645,-1.1557,-0.3901,10.3662,0.018,-0.0143,9.8065,-0.0137,-0.1159999999999999,0.0187,-6.94,-23.62,14.13,344.1,-80.24,-165.02,17.932000000000002,1.0,52.40313134831461,-1.5144359550561797
52.403134606741574,-1.5144621797752809,149.42,,4,270.95,May-19,139122,2019-09-08 10:10:05:746,-1.1082,-1.369,10.3082,0.0027,0.0017,9.8066,-0.0147,-0.0952,0.0181,-6.69,-23.19,13.56,343.97,-80.18,-165.27,17.919666666666668,1.0,52.403134606741574,-1.5144621797752809
52.40313786516854,-1.514488404494382,149.42,,4,270.95,May-19,139221,2019-09-08 10:10:05:845,-2.3343,-1.6189,9.8363,-0.0097,-0.0104,9.8066,-0.0305,-0.119,-0.0047,-7.06,-22.31,12.44,339.11,-80.19,-164.82,17.907333333333334,1.0,52.40313786516854,-1.514488404494382
52.40314112359551,-1.514514629213483,149.42,,4,270.95,May-19,139321,2019-09-08 10:10:05:945,-2.0356,-1.87,10.8453,-0.0042,0.0118,9.8065,0.1339,-0.1615,0.0447,-7.19,-21.56,10.06,332.28,-80.26,-164.21,17.895,1.0,52.40314112359551,-1.514514629213483
52.403144382022475,-1.5145408539325842,149.42,,4,270.95,May-19,139421,2019-09-08 10:10:06:045,-2.6463,-1.4989,9.926,0.0459,-0.0188,9.8065,-0.0941,-0.015,-0.0537,-7.5,-21.12,9.81,331.56,-80.09,-164.96,17.88266666666667,1.0,52.403144382022475,-1.5145408539325842
