gnss_lat,gnss_lon,GPS ALTITUDE (m),true_velocity_kmh,GPS ACCURACY (m),GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE,timestamp,DATE (YYYY-MO-DD HH-MI-SS_SSS),acc_x,acc_y,acc_z,grav_x,grav_y,grav_z,gyro_y,gyro_x,gyro_y,MAGNETIC FIELD X (Î¼T),MAGNETIC FIELD Y (Î¼T),MAGNETIC FIELD Z (Î¼T),ORIENTATION (Yaw) (Â°),ORIENTATION (Pitch) (Â°),ORIENTATION (Roll ) (Â°),gyro_z,true_velocity,gnss_status,true_lat,true_lon
52.555539,-1.4588247777777779,149.34,,3,200.47,25 / 27,120820,2019-11-06 10:43:48:163,-1.227,-0.6025,9.7518,0.0351,0.008,9.8065,0.0072,-0.4252,0.1715,-11.56,-34.87,34.38,126.4,-87.63,-37.52,0.0,8.385555555555555,1.0,52.555539,-1.4588247777777779
52.555531,-1.4588298888888889,149.34,,3,200.47,25 / 27,120919,2019-11-06 10:43:48:262,1.0986,1.5404,9.3805,0.0069,0.0381,9.8065,-0.0118,-0.5039,0.1858,-11.44,-34.75,34.44,137.02,-87.73,-26.55,0.0,8.317777777777778,1.0,52.555531,-1.4588298888888889
52.555523,-1.458835,149.62,8.25,3,204.42,25 / 26,121020,2019-11-06 10:43:48:363,-0.3386,-0.2424,9.6047,0.024,0.0564,9.8064,0.0565,-0.2854,-0.022,-11.25,-34.87,33.88,137.02,-87.73,-26.55,0.0,8.25,1.0,52.555523,-1.458835
52.5555167,-1.4588400000000001,149.62,,3,204.42,25 / 26,121120,2019-11-06 10:43:48:463,-2.1959,-0.1816,9.574,0.0481,0.0129,9.8065,0.0485,0.1154,-0.1179,-10.69,-35.31,33.81,144.59,-87.56,-18.84,0.0,8.182,1.0,52.5555167,-1.4588400000000001
52.5555104,-1.4588450000000002,149.62,,3,204.42,25 / 26,121220,2019-11-06 10:43:48:563,-1.0048,0.5765,9.5113,0.0177,-0.0136,9.8066,-0.0124,-0.1303,0.0899,-10.56,-35.25,33.75,155.81,-87.75,-7.15,0.0,8.114,1.0,52.5555104,-1.4588450000000002
52.5555041,-1.45885,149.62,,3,204.42,25 / 26,121320,2019-11-06 10:43:48:663,-1.315,0.56,9.779,0.0321,-0.0175,9.8065,0.0183,-0.0726,0.0116,-10.81,-35.12,33.13,158.73,-87.92,-3.59,0.0,8.046,1.0,52.5555041,-1.45885
52.5554978,-1.458855,149.62,,3,204.42,25 / 26,121420,2019-11-06 10:43:48:763,0.7534,0.9732,9.8894,0.0177,-0.004,9.8066,0.0253,0.1069,-0.0692,-10.81,-34.69,33.69,158.73,-87.92,-3.59,0.0,7.978,1.0,52.5554978,-1.458855
52.555491499999995,-1.45886,149.62,,3,204.42,25 / 26,121520,2019-11-06 10:43:48:863,0.2711,0.6941,9.4451,-0.0319,-0.0558,9.8064,0.0524,0.0735,-0.0041,-9.81,-35.44,33.25,163.08,-87.97,-1.11,0.0,7.91,1.0,52.555491499999995,-1.45886
52.5554852,-1.458865,149.62,,3,204.42,25 / 26,121619,2019-11-06 10:43:48:962,-1.5599,-0.3317,9.7562,-0.0538,-0.0956,9.806,0.0039,0.0656,-0.0114,-10.5,-35.12,33.63,147.07,-88.35,-17.41,0.0,7.8420000000000005,1.0,52.5554852,-1.458865
52.5554789,-1.4588700000000001,149.62,,3,204.42,25 / 26,121719,2019-11-06 10:43:49:062,-1.0414,0.3745,9.7285,0.0016,-0.0033,9.8066,-0.0596,-0.0885,0.0089,-9.62,-34.75,33.63,147.07,-88.35,-17.41,0.0,7.774,1.0,52.5554789,-1.4588700000000001
52.555472599999995,-1.458875,149.62,,3,204.42,25 / 26,121820,2019-11-06 10:43:49:163,0.8509,2.4709,8.9409,0.0121,0.0425,9.8065,-0.0291,-0.3006,0.1447,-10.06,-34.94,33.81,145.47,-88.37,-17.5,0.0,7.706,1.0,52.555472599999995,-1.458875
52.5554663,-1.45888,149.62,,3,204.42,25 / 26,121920,2019-11-06 10:43:49:263,0.2647,1.0311,9.4149,-0.0063,-0.0099,9.8066,-0.0215,0.1449,-0.1548,-9.81,-34.94,33.81,153.23,-88.2,-11.17,0.0,7.638,1.0,52.5554663,-1.45888
52.55546,-1.458885,149.87,7.57,3,207.49,26 / 27,122020,2019-11-06 10:43:49:363,0.3112,0.4244,9.8163,0.0097,-0.0078,9.8066,-0.0542,0.0623,-0.0213,-9.94,-34.94,33.63,150.6,-88.21,-13.86,0.0,7.57,1.0,52.55546,-1.458885
52.555454499999996,-1.4588891,149.87,,3,207.49,26 / 27,122120,2019-11-06 10:43:49:463,-0.6146,0.8023,10.414,0.0077,-0.0115,9.8066,-0.0027,-0.0812,0.0196,-9.87,-35.0,33.75,150.6,-88.21,-13.86,0.0,7.386,1.0,52.555454499999996,-1.4588891
52.555448999999996,-1.4588932,149.87,,3,207.49,26 / 27,122220,2019-11-06 10:43:49:563,-0.2071,1.7488,10.3638,0.0187,0.0071,9.8066,0.0399,-0.0021,-0.0576,-9.44,-35.19,32.81,149.36,-88.29,-14.65,0.0,7.202,1.0,52.555448999999996,-1.4588932
52.555443499999996,-1.4588973,149.87,,3,207.49,26 / 27,122320,2019-11-06 10:43:49:663,-0.9182,1.2494,9.5939,-0.0074,-0.0106,9.8066,-0.0031,0.0244,-0.0312,-9.37,-35.25,32.44,155.93,-88.29,-9.09,0.0,7.018000000000001,1.0,52.555443499999996,-1.4588973
52.555437999999995,-1.4589014,149.87,,3,207.49,26 / 27,122420,2019-11-06 10:43:49:763,-1.2797,1.4777,9.6347,-0.0002,-0.0237,9.8065,-0.0171,-0.1258,0.0796,-9.87,-35.0,33.0,155.93,-88.29,-9.09,0.0,6.8340000000000005,1.0,52.555437999999995,-1.4589014
52.5554325,-1.4589055,149.87,,3,207.49,26 / 27,122520,2019-11-06 10:43:49:863,-1.3538,1.3484,9.9219,-0.0144,-0.0106,9.8066,0.0018,-0.0839,0.008,-9.56,-35.19,33.0,154.28,-88.41,-11.16,0.0,6.65,1.0,52.5554325,-1.4589055
52.555427,-1.4589096,149.87,,3,207.49,26 / 27,122620,2019-11-06 10:43:49:963,-0.8031,1.6003,10.2431,-0.0124,0.0038,9.8066,0.0023,-0.0805,0.0363,-9.12,-35.37,33.19,153.63,-88.44,-11.81,0.0,6.466,1.0,52.555427,-1.4589096
52.5554215,-1.4589136999999999,149.87,,3,207.49,26 / 27,122719,2019-11-06 10:43:50:062,0.3647,1.8758,10.0428,-0.0101,-0.0037,9.8066,-0.0199,-0.0132,-0.0026,-8.94,-34.5,33.56,151.8,-88.43,-14.09,0.0,6.282,1.0,52.5554215,-1.4589136999999999
52.555416,-1.4589178,149.87,,3,207.49,26 / 27,122820,2019-11-06 10:43:50:163,-0.0819,2.2926,9.9811,-0.0196,-0.0166,9.8065,-0.0355,-0.0591,0.0647,-9.25,-35.12,33.31,151.8,-88.43,-14.09,0.0,6.098000000000001,1.0,52.555416,-1.4589178
52.5554105,-1.4589219,149.87,,3,207.49,26 / 27,122920,2019-11-06 10:43:50:263,-0.8495,2.3356,10.0615,-0.0151,0.0158,9.8066,0.004,-0.0139,-0.0295,-9.62,-34.81,32.75,146.08,-88.45,-19.54,0.0,5.914000000000001,1.0,52.5554105,-1.4589219
52.555405,-1.458926,150.12,5.73,3,208.7,25 / 26,123021,2019-11-06 10:43:50:364,-2.1364,2.6993,10.2594,-0.0053,0.0182,9.8066,0.0132,0.0771,-0.0535,-8.87,-34.87,33.06,147.28,-88.35,-18.37,0.0,5.73,1.0,52.555405,-1.458926
52.5554015,-1.4589287,150.12,,3,208.7,25 / 26,123120,2019-11-06 10:43:50:463,-0.8746,1.981,10.2809,0.0048,-0.0053,9.8066,-0.0614,0.058,-0.0605,-8.06,-35.19,33.5,147.28,-88.35,-18.37,0.0,5.417000000000001,1.0,52.5554015,-1.4589287
52.555398000000004,-1.4589314,150.12,,3,208.7,25 / 26,123220,2019-11-06 10:43:50:563,-0.3426,2.494,9.7105,0.0142,0.0098,9.8066,0.0155,0.0215,-0.046,-8.75,-34.94,32.63,147.49,-88.39,-18.13,0.0,5.104,1.0,52.555398000000004,-1.4589314
52.5553945,-1.4589341,150.12,,3,208.7,25 / 26,123320,2019-11-06 10:43:50:663,0.3483,3.0211,9.9288,-0.005,0.0067,9.8066,-0.0135,-0.115,0.0539,-9.31,-34.94,32.69,150.98,-88.38,-14.56,0.0,4.791,1.0,52.5553945,-1.4589341
52.555391,-1.4589368,150.12,,3,208.7,25 / 26,123420,2019-11-06 10:43:50:763,-0.1265,2.9942,10.2735,-0.0106,-0.0052,9.8066,0.0088,0.0391,-0.0036,-9.0,-35.25,32.75,148.6,-88.38,-17.0,0.0,4.478,1.0,52.555391,-1.4589368
52.5553875,-1.4589394999999998,150.12,,3,208.7,25 / 26,123519,2019-11-06 10:43:50:862,-0.2326,3.6168,9.7899,-0.0018,-0.0023,9.8066,-0.033,0.0488,-0.0545,-9.19,-35.25,33.06,148.6,-88.38,-17.0,0.0,4.165,1.0,52.5553875,-1.4589394999999998
52.555384000000004,-1.4589421999999999,150.12,,3,208.7,25 / 26,123620,2019-11-06 10:43:50:963,-1.2724,2.3569,9.8845,-0.0211,-0.0116,9.8066,0.0014,0.0952,-0.082,-9.06,-36.0,32.69,148.05,-88.38,-17.57,0.0,3.8520000000000003,1.0,52.555384000000004,-1.4589421999999999
52.555380500000005,-1.4589448999999999,150.12,,3,208.7,25 / 26,123720,2019-11-06 10:43:51:063,-0.9465,1.3576,9.7246,-0.0024,-0.0069,9.8066,-0.0008,-0.0289,0.0197,-9.25,-35.69,32.63,144.39,-88.37,-21.34,0.0,3.539,1.0,52.555380500000005,-1.4589448999999999
52.555377,-1.4589476,150.12,,3,208.7,25 / 26,123820,2019-11-06 10:43:51:163,0.3874,1.4377,9.6958,0.0087,-0.0131,9.8066,0.072,-0.1005,0.0443,-9.0,-35.81,32.81,144.39,-88.37,-21.34,0.0,3.226,1.0,52.555377,-1.4589476
52.5553735,-1.4589503,150.12,,3,208.7,25 / 26,123920,2019-11-06 10:43:51:263,0.9586,-0.0414,9.8184,0.0027,-0.0128,9.8066,0.0362,0.0303,-0.019,-9.19,-34.94,32.44,144.2,-88.47,-21.46,0.0,2.913,1.0,52.5553735,-1.4589503
52.55537,-1.458953,150.14,2.6,2,209.94,25 / 26,124020,2019-11-06 10:43:51:363,0.353,0.6556,9.6584,0.0019,-0.0128,9.8066,-0.0111,0.0774,-0.0735,-9.19,-35.0,33.19,139.77,-88.67,-25.85,0.0,2.6,1.0,52.55537,-1.458953
52.555369000000006,-1.458956,150.14,,2,209.94,25 / 26,124120,2019-11-06 10:43:51:463,0.0592,0.2343,9.7063,0.0094,-0.0272,9.8065,0.0194,0.0656,-0.0253,-9.06,-35.31,32.75,136.75,-88.82,-28.82,0.0,2.517,1.0,52.555369000000006,-1.458956
52.555368,-1.458959,150.14,,2,209.94,25 / 26,124220,2019-11-06 10:43:51:563,-1.1786,0.5105,10.0061,-0.0216,-0.0023,9.8065,-0.0098,-0.1004,0.0617,-9.12,-35.19,33.06,136.75,-88.82,-28.82,0.0,2.434,1.0,52.555368,-1.458959
52.555367000000004,-1.4589619999999999,150.14,,2,209.94,25 / 26,124320,2019-11-06 10:43:51:663,0.0366,0.9827,9.8423,-0.0065,0.0178,9.8065,0.0053,-0.1197,0.0437,-8.94,-35.31,32.81,132.27,-88.74,-33.42,0.0,2.351,1.0,52.555367000000004,-1.4589619999999999
52.555366,-1.4589649999999998,150.14,,2,209.94,25 / 26,124420,2019-11-06 10:43:51:763,0.7024,0.9667,9.6215,-0.0127,0.026,9.8066,0.0252,-0.036,0.0252,-9.0,-35.12,32.5,134.86,-88.58,-30.9,0.0,2.2680000000000002,1.0,52.555366,-1.4589649999999998
52.555365,-1.458968,150.14,,2,209.94,25 / 26,124520,2019-11-06 10:43:51:863,0.4565,0.6611,9.6627,-0.005,0.013,9.8066,-0.0505,0.0345,-0.043,-8.81,-35.0,32.69,136.15,-88.51,-29.64,0.0,2.185,1.0,52.555365,-1.458968
52.555364000000004,-1.458971,150.14,,2,209.94,25 / 26,124620,2019-11-06 10:43:51:963,-0.4767,0.8885,9.7957,-0.0022,0.0074,9.8066,0.0256,-0.0239,0.0345,-9.5,-35.56,32.94,136.15,-88.51,-29.64,0.0,2.102,1.0,52.555364000000004,-1.458971
52.555363,-1.458974,150.14,,2,209.94,25 / 26,124719,2019-11-06 10:43:52:062,-0.6207,0.347,9.6188,-0.0108,-0.0025,9.8066,-0.0268,-0.0991,0.0532,-9.19,-35.44,32.88,136.94,-88.47,-28.86,0.0,2.019,1.0,52.555363,-1.458974
52.555362,-1.458977,150.14,,2,209.94,25 / 26,124820,2019-11-06 10:43:52:163,-0.3687,0.5517,9.6408,-0.0238,-0.0014,9.8066,-0.0175,-0.0709,0.0486,-8.87,-35.5,32.5,133.3,-88.38,-32.64,0.0,1.936,1.0,52.555362,-1.458977
52.555361,-1.45898,150.14,,2,209.94,25 / 26,124920,2019-11-06 10:43:52:263,0.384,1.1581,9.6867,-0.0076,0.0201,9.8066,0.0135,-0.0031,-0.0205,-8.94,-34.69,33.19,133.3,-88.38,-32.64,0.0,1.853,1.0,52.555361,-1.45898
52.55536,-1.458983,150.17,1.77,2,212.88,24 / 25,125021,2019-11-06 10:43:52:364,0.3394,1.0641,9.5775,-0.0011,0.0064,9.8066,-0.0095,0.0478,-0.0126,-8.56,-35.37,32.81,135.15,-88.26,-30.83,0.0,1.77,1.0,52.55536,-1.458983
52.555358818181816,-1.4589838181818182,150.17,,2,212.88,24 / 25,125120,2019-11-06 10:43:52:463,-0.1776,0.8167,9.8001,-0.0195,0.0102,9.8066,-0.0267,-0.0224,0.0086,-8.87,-35.19,32.94,134.36,-88.18,-31.7,0.0,1.6754545454545455,1.0,52.555358818181816,-1.4589838181818182
52.55535763636364,-1.4589846363636363,150.17,,2,212.88,24 / 25,125220,2019-11-06 10:43:52:563,-0.4352,0.471,10.0929,-0.0248,0.0211,9.8066,-0.0003,-0.0271,0.023,-8.56,-35.56,32.31,133.76,-87.99,-32.08,0.0,1.580909090909091,1.0,52.55535763636364,-1.4589846363636363
52.55535645454545,-1.4589854545454546,150.17,,2,212.88,24 / 25,125320,2019-11-06 10:43:52:663,0.2382,0.4748,9.9094,0.0026,0.0102,9.8066,-0.0099,-0.0418,-0.0087,-9.12,-35.44,32.63,133.76,-87.99,-32.08,0.0,1.4863636363636363,1.0,52.55535645454545,-1.4589854545454546
52.55535527272727,-1.4589862727272727,150.17,,2,212.88,24 / 25,125420,2019-11-06 10:43:52:763,0.6647,0.5062,9.6967,0.0102,0.0008,9.8066,-0.0012,-0.0349,0.0064,-9.0,-35.62,33.06,136.07,-87.97,-30.14,0.0,1.3918181818181818,1.0,52.55535527272727,-1.4589862727272727
52.55535409090909,-1.458987090909091,150.17,,2,212.88,24 / 25,125520,2019-11-06 10:43:52:863,0.4061,0.4982,9.8487,0.0151,0.0031,9.8066,0.0117,-0.0502,-0.0087,-9.19,-35.0,31.88,137.74,-88.02,-27.94,0.0,1.2972727272727274,1.0,52.55535409090909,-1.458987090909091
52.55535290909091,-1.458987909090909,150.17,,2,212.88,24 / 25,125620,2019-11-06 10:43:52:963,-0.2281,0.6918,10.1989,0.0149,0.0147,9.8066,0.0171,-0.0169,-0.0001,-8.75,-34.75,32.25,137.74,-88.02,-27.94,0.0,1.2027272727272726,1.0,52.55535290909091,-1.458987909090909
52.55535172727273,-1.4589887272727273,150.17,,2,212.88,24 / 25,125719,2019-11-06 10:43:53:062,0.6957,1.5444,10.3796,-0.0155,-0.0093,9.8066,0.0139,-0.0269,0.0269,-8.75,-34.75,32.63,141.17,-88.01,-24.42,0.0,1.1081818181818182,1.0,52.55535172727273,-1.4589887272727273
52.555350545454544,-1.4589895454545454,150.17,,2,212.88,24 / 25,125819,2019-11-06 10:43:53:162,0.8912,1.5283,10.3266,-0.0342,-0.0336,9.8065,0.0458,-0.0219,0.0582,-8.87,-34.62,32.44,133.29,-88.02,-32.5,0.0,1.0136363636363637,1.0,52.555350545454544,-1.4589895454545454
52.55534936363636,-1.4589903636363637,150.17,,2,212.88,24 / 25,125920,2019-11-06 10:43:53:263,-0.8546,-0.1078,9.94,-0.0693,-0.0754,9.806,0.0246,0.0994,0.0405,-9.56,-34.94,32.44,115.23,-87.94,-49.35,0.0,0.9190909090909092,1.0,52.55534936363636,-1.4589903636363637
52.55534818181818,-1.4589911818181818,150.17,,2,212.88,24 / 25,126020,2019-11-06 10:43:53:363,-0.4138,-0.7239,9.2181,-0.0409,-0.0649,9.8063,0.0337,0.0631,0.0002,-9.75,-34.44,33.19,115.23,-87.94,-49.35,0.0,0.8245454545454546,1.0,52.55534818181818,-1.4589911818181818
52.555347,-1.458992,150.2,0.73,2,212.89,25 / 27,126120,2019-11-06 10:43:53:463,-0.0896,-0.8541,9.2576,-0.0176,-0.0251,9.8065,0.0018,0.0768,-0.0081,-10.25,-34.12,33.75,104.41,-87.83,-61.21,0.0,0.73,1.0,52.555347,-1.458992
52.55534622222222,-1.4589927777777778,150.2,,2,212.89,25 / 27,126220,2019-11-06 10:43:53:563,0.4113,-1.3321,9.5147,0.0001,-0.019,9.8066,-0.0051,-0.0661,-0.0151,-9.62,-34.19,33.81,101.54,-87.86,-64.08,0.0,0.7866666666666666,1.0,52.55534622222222,-1.4589927777777778
52.55534544444444,-1.4589935555555555,150.2,,2,212.89,25 / 27,126320,2019-11-06 10:43:53:663,0.2187,-1.4345,10.0054,0.0757,0.0591,9.8061,-0.0296,0.0028,-0.1056,-9.5,-34.5,33.69,101.54,-87.86,-64.08,0.0,0.8433333333333333,1.0,52.55534544444444,-1.4589935555555555
52.55534466666666,-1.4589943333333333,150.2,,2,212.89,25 / 27,126420,2019-11-06 10:43:53:763,0.2369,-1.46,10.0878,0.0494,0.0393,9.8064,-0.0487,0.078,-0.0882,-8.87,-33.56,33.44,115.8,-88.17,-50.57,0.0,0.9,1.0,52.55534466666666,-1.4589943333333333
52.555343888888885,-1.458995111111111,150.2,,2,212.89,25 / 27,126524,2019-11-06 10:43:53:867,1.3312,-0.0982,10.3223,0.0186,0.0273,9.8066,-0.0667,0.1124,-0.1085,-8.69,-34.25,33.88,136.65,-88.31,-29.63,0.0,0.9566666666666667,1.0,52.555343888888885,-1.458995111111111
52.555343111111114,-1.458995888888889,150.2,,2,212.89,25 / 27,126620,2019-11-06 10:43:53:963,1.3716,-0.4748,10.1008,0.0018,0.0451,9.8065,-0.0111,0.0189,0.0048,-8.44,-33.94,32.94,136.65,-88.31,-29.63,0.0,1.0133333333333334,1.0,52.555343111111114,-1.458995888888889
52.555342333333336,-1.4589966666666667,150.2,,2,212.89,25 / 27,126720,2019-11-06 10:43:54:063,1.0137,-1.014,9.925,-0.022,-0.0068,9.8065,0.005,-0.0781,0.099,-8.69,-34.56,32.88,142.02,-88.12,-23.86,0.0,1.07,1.0,52.555342333333336,-1.4589966666666667
52.55534155555556,-1.4589974444444445,150.2,,2,212.89,25 / 27,126820,2019-11-06 10:43:54:163,-0.3155,-1.111,9.7582,-0.0206,-0.0123,9.8066,0.035,-0.0057,0.0006,-8.75,-34.69,32.81,133.83,-88.02,-32.36,0.0,1.1266666666666667,1.0,52.55534155555556,-1.4589974444444445
52.55534077777778,-1.4589982222222222,150.2,,2,212.89,25 / 27,126920,2019-11-06 10:43:54:263,-0.3094,-1.0541,9.8795,0.0013,0.0048,9.8066,-0.0116,0.0937,-0.0363,-8.94,-34.56,32.75,128.54,-87.96,-37.82,0.0,1.1833333333333333,1.0,52.55534077777778,-1.4589982222222222
52.55534,-1.458999,150.22,1.24,2,213.07,24 / 25,127021,2019-11-06 10:43:54:364,0.4832,-1.1612,9.8448,0.0084,0.0099,9.8066,-0.0135,0.0954,-0.0563,-9.0,-35.06,33.06,128.54,-87.96,-37.82,0.0,1.24,1.0,52.55534,-1.458999
52.555339000000004,-1.4589998,150.22,,2,213.07,24 / 25,127120,2019-11-06 10:43:54:463,1.0826,-0.1971,9.71,0.0088,0.0003,9.8066,-0.0124,0.026,-0.0494,-9.19,-34.62,32.94,131.64,-88.0,-34.61,0.0,1.207,1.0,52.555339000000004,-1.4589998
52.555338,-1.4590006,150.22,,2,213.07,24 / 25,127220,2019-11-06 10:43:54:563,0.6721,-0.639,9.6093,0.0043,0.0075,9.8066,0.0095,-0.0225,0.0168,-8.94,-34.37,32.5,133.23,-88.03,-32.93,0.0,1.174,1.0,52.555338,-1.4590006
52.555337,-1.4590014,150.22,,2,213.07,24 / 25,127320,2019-11-06 10:43:54:663,0.198,-0.5325,9.7143,0.004,0.0141,9.8066,0.0011,-0.0542,0.0206,-9.06,-34.37,32.44,133.23,-88.03,-32.93,0.0,1.141,1.0,52.555337,-1.4590014
52.555336,-1.4590022,150.22,,2,213.07,24 / 25,127420,2019-11-06 10:43:54:763,-0.1754,-0.2244,9.9368,-0.0064,0.0076,9.8066,-0.0056,0.0251,-0.007,-9.25,-34.06,33.0,135.46,-87.93,-30.71,0.0,1.108,1.0,52.555336,-1.4590022
52.555335,-1.459003,150.22,,2,213.07,24 / 25,127520,2019-11-06 10:43:54:863,0.2428,-0.403,10.0494,-0.0069,0.0021,9.8066,-0.0062,0.0364,-0.0163,-9.12,-34.0,33.13,134.81,-87.83,-31.44,0.0,1.075,1.0,52.555335,-1.459003
52.555334,-1.4590037999999999,150.22,,2,213.07,24 / 25,127620,2019-11-06 10:43:54:963,0.3643,0.413,9.957,-0.003,0.0065,9.8066,0.0006,0.0314,-0.0396,-9.12,-34.56,33.13,135.24,-87.79,-31.07,0.0,1.042,1.0,52.555334,-1.4590037999999999
52.555333,-1.4590045999999999,150.22,,2,213.07,24 / 25,127719,2019-11-06 10:43:55:062,0.1465,0.5106,9.9256,0.0113,0.0224,9.8066,-0.0112,-0.0158,-0.0108,-9.06,-34.0,32.63,135.24,-87.79,-31.07,0.0,1.0090000000000001,1.0,52.555333,-1.4590045999999999
52.555332,-1.4590054,150.22,,2,213.07,24 / 25,127820,2019-11-06 10:43:55:163,-0.0305,0.7369,9.8562,0.0035,0.0068,9.8066,-0.0175,-0.0242,0.0159,-9.25,-33.87,33.0,140.92,-87.71,-25.24,0.0,0.976,1.0,52.555332,-1.4590054
52.555330999999995,-1.4590062,150.22,,2,213.07,24 / 25,127920,2019-11-06 10:43:55:263,-0.0883,0.6512,9.7853,0.0071,0.0126,9.8066,0.0169,0.0364,-0.0023,-9.19,-34.06,32.94,142.82,-87.68,-23.3,0.0,0.9430000000000001,1.0,52.555330999999995,-1.4590062
52.55533,-1.459007,150.25,0.91,2,212.93,24 / 27,128020,2019-11-06 10:43:55:363,0.1388,1.1047,9.8593,-0.0018,0.0146,9.8066,-0.0043,0.0413,-0.0578,-9.62,-33.19,32.44,142.82,-87.68,-23.3,0.0,0.91,1.0,52.55533,-1.459007
52.555329888888885,-1.4590071,150.25,,2,212.93,24 / 27,128120,2019-11-06 10:43:55:463,0.4141,0.7712,9.8028,-0.009,0.0191,9.8065,-0.0204,0.0185,0.0001,-10.37,-33.19,33.25,142.26,-87.6,-22.26,0.0,0.9193333333333333,1.0,52.555329888888885,-1.4590071
52.55532977777778,-1.4590071999999998,150.25,,2,212.93,24 / 27,128220,2019-11-06 10:43:55:563,0.2076,0.9861,9.9045,-0.0075,0.0271,9.8066,0.0171,-0.0319,-0.0054,-10.19,-32.75,33.5,144.11,-87.45,-20.86,0.0,0.9286666666666668,1.0,52.55532977777778,-1.4590071999999998
52.555329666666665,-1.4590073,150.25,,2,212.93,24 / 27,128320,2019-11-06 10:43:55:663,-0.1182,1.2257,10.0236,-0.0159,0.0351,9.8065,-0.0383,-0.026,0.0355,-10.19,-33.56,32.25,144.33,-87.23,-19.93,0.0,0.9380000000000001,1.0,52.555329666666665,-1.4590073
52.55532955555555,-1.4590074,150.25,,2,212.93,24 / 27,128419,2019-11-06 10:43:55:762,-0.0989,1.4864,9.796,-0.026,0.0388,9.8065,-0.0259,-0.0112,0.0276,-10.31,-33.25,32.5,144.33,-87.23,-19.93,0.0,0.9473333333333334,1.0,52.55532955555555,-1.4590074
52.555329444444446,-1.4590075,150.25,,2,212.93,24 / 27,128520,2019-11-06 10:43:55:863,-0.0314,1.0307,9.7629,-0.0147,0.0107,9.8065,-0.0182,-0.0048,-0.0066,-10.37,-33.06,32.5,145.01,-86.96,-19.76,0.0,0.9566666666666667,1.0,52.555329444444446,-1.4590075
52.55532933333333,-1.4590075999999998,150.25,,2,212.93,24 / 27,128620,2019-11-06 10:43:55:963,0.1309,0.0821,9.7934,-0.0273,0.0043,9.8065,0.0197,0.0109,0.0106,-10.25,-33.31,33.06,143.04,-86.84,-21.87,0.0,0.966,1.0,52.55532933333333,-1.4590075999999998
52.55532922222222,-1.4590077,150.25,,2,212.93,24 / 27,128720,2019-11-06 10:43:56:063,0.4968,-0.7568,9.8523,0.0108,-0.0259,9.8066,0.0497,-0.0245,-0.0037,-9.81,-33.31,32.75,143.04,-86.84,-21.87,0.0,0.9753333333333334,1.0,52.55532922222222,-1.4590077
52.55532911111111,-1.4590078,150.25,,2,212.93,24 / 27,128820,2019-11-06 10:43:56:163,0.5,-0.6061,9.834,0.0078,-0.0102,9.8065,0.0235,0.006,-0.025,-9.81,-33.31,32.69,142.22,-87.0,-22.65,0.0,0.9846666666666667,1.0,52.55532911111111,-1.4590078
52.555329,-1.4590079,150.25,,2,212.93,24 / 27,128920,2019-11-06 10:43:56:263,0.4298,-0.7493,9.952,0.0046,0.0006,9.8066,-0.0006,0.0218,-0.0038,-9.94,-33.12,32.94,142.8,-87.12,-21.98,0.0,0.994,1.0,52.555329,-1.4590079
52.55532888888889,-1.4590079999999999,150.25,,2,212.93,24 / 25,129020,2019-11-06 10:43:56:363,0.52,-0.844,9.9205,0.0074,0.0054,9.8066,0.0045,-0.0219,-0.0073,-9.06,-33.81,33.19,145.43,-87.12,-20.91,0.0,1.0033333333333334,1.0,52.55532888888889,-1.4590079999999999
52.555328777777774,-1.4590081,150.25,,2,212.93,24 / 25,129120,2019-11-06 10:43:56:463,0.2251,-0.8713,9.7592,0.0007,-0.0001,9.8066,0.008,-0.0165,0.023,-8.56,-34.44,33.0,145.43,-87.12,-20.91,0.0,1.0126666666666666,1.0,52.555328777777774,-1.4590081
52.55532866666667,-1.4590082,150.25,,2,212.93,24 / 25,129220,2019-11-06 10:43:56:563,0.4392,-0.8079,9.7897,0.0,0.0022,9.8066,0.0025,0.0009,-0.0054,-8.5,-34.06,32.94,147.1,-87.12,-20.8,0.0,1.022,1.0,52.55532866666667,-1.4590082
52.555328555555555,-1.4590083,150.25,,2,212.93,24 / 25,129320,2019-11-06 10:43:56:663,0.6428,-0.6766,9.8099,-0.0023,0.0065,9.8065,-0.0009,0.0268,-0.0052,-8.19,-34.69,32.75,147.34,-87.09,-20.61,0.0,1.0313333333333334,1.0,52.555328555555555,-1.4590083
52.55532844444444,-1.4590083999999999,150.25,,2,212.93,24 / 25,129420,2019-11-06 10:43:56:763,0.4696,-0.1799,9.8717,-0.0026,0.0107,9.8066,-0.0005,-0.0115,0.015,-8.69,-34.62,33.0,147.34,-87.09,-20.61,0.0,1.0406666666666666,1.0,52.55532844444444,-1.4590083999999999
52.555328333333335,-1.4590085,150.25,,2,212.93,24 / 25,129520,2019-11-06 10:43:56:863,0.1921,-0.6242,9.9763,0.0038,0.0035,9.8065,-0.007,-0.0597,0.0177,-8.25,-34.56,33.81,148.28,-87.02,-19.63,0.0,1.05,1.0,52.555328333333335,-1.4590085
